"","family","_date","sales"
"7707","SEAFOOD",2016-12-08,37.564
"7708","SEAFOOD",2016-08-29,30.960999
"7709","SEAFOOD",2016-11-29,9.907
"7710","SEAFOOD",2016-06-05,11.198
"7711","SEAFOOD",2015-09-16,34.906
"7712","SEAFOOD",2017-01-22,8.692
"7713","SEAFOOD",2017-07-09,4
"7714","SEAFOOD",2015-10-30,16.902
"7715","SEAFOOD",2016-09-14,55.996
"7716","SEAFOOD",2016-06-26,31.713001
"7717","SEAFOOD",2015-11-07,65.509
"7718","SEAFOOD",2016-11-15,2
"7719","SEAFOOD",2016-04-06,9.028
"7720","SEAFOOD",2017-07-10,34.617
"7721","SEAFOOD",2016-03-30,21.154999
"7722","SEAFOOD",2017-07-14,22.161999
"7723","SEAFOOD",2017-02-12,40.995
"7724","SEAFOOD",2016-11-24,3
"7725","SEAFOOD",2016-06-10,37.116
"7726","SEAFOOD",2017-01-31,5
"7727","SEAFOOD",2016-03-20,4
"7728","SEAFOOD",2017-03-04,150.77701
"7729","SEAFOOD",2016-02-17,23.134
"7730","SEAFOOD",2017-02-17,20
"7731","SEAFOOD",2015-10-20,45.946
"7732","SEAFOOD",2016-10-25,19.912
"7733","SEAFOOD",2016-11-25,34.323
"7734","SEAFOOD",2016-09-23,13.297
"7735","SEAFOOD",2016-01-24,15.164
"7736","SEAFOOD",2016-12-22,91.915
"7737","SEAFOOD",2016-09-12,34.034
"7738","SEAFOOD",2017-02-05,9
"7739","SEAFOOD",2016-11-26,44.527
"7740","SEAFOOD",2016-05-10,95.12
"7741","SEAFOOD",2016-04-16,77.008
"7742","SEAFOOD",2016-01-17,93.177
"7743","SEAFOOD",2016-01-19,3
"7744","SEAFOOD",2016-02-14,53.626
"7745","SEAFOOD",2016-07-16,29.784
"7746","SEAFOOD",2017-07-04,61.378998
"7747","SEAFOOD",2015-10-23,37.706
"7748","SEAFOOD",2016-11-16,26.225
"7749","SEAFOOD",2016-02-15,63.672
"7750","SEAFOOD",2016-07-19,28.263
"7751","SEAFOOD",2017-04-21,5.142
"7752","SEAFOOD",2017-04-24,19.577
"7753","SEAFOOD",2017-02-14,33.062
"7754","SEAFOOD",2016-02-29,104.892
"7755","SEAFOOD",2016-10-27,31.467
"7756","SEAFOOD",2017-06-03,6.138
"7757","SEAFOOD",2015-11-18,57.631
"7758","SEAFOOD",2017-07-08,49.178
"7759","SEAFOOD",2017-05-11,11.139
"7760","SEAFOOD",2017-05-08,32.089
"7761","SEAFOOD",2016-01-05,1
"7762","SEAFOOD",2016-10-26,21.657
"7763","SEAFOOD",2017-03-15,86.678
"7764","SEAFOOD",2016-10-16,46.238
"7765","SEAFOOD",2017-05-20,9.536
"7766","SEAFOOD",2016-07-12,10.17
"7767","SEAFOOD",2017-02-02,62.092
"7768","SEAFOOD",2016-12-14,23.726
"7769","SEAFOOD",2015-12-15,52.353
"7770","SEAFOOD",2016-01-23,7.732
"7771","SEAFOOD",2016-04-12,26.528
"7772","SEAFOOD",2017-04-05,95.375
"7773","SEAFOOD",2017-08-13,33.253
"7774","SEAFOOD",2015-12-23,22.411
"7775","SEAFOOD",2017-01-24,83.051
"7776","SEAFOOD",2016-04-19,7.718
"7777","SEAFOOD",2016-09-08,56.228
"7778","SEAFOOD",2015-09-24,156.733
"7779","SEAFOOD",2017-04-10,50.443
"7780","SEAFOOD",2017-05-08,48.697
"7781","SEAFOOD",2015-12-22,89.334
"7782","SEAFOOD",2016-03-15,45.677
"7783","SEAFOOD",2015-10-31,11.424
"7784","SEAFOOD",2016-02-18,38.878002
"7785","SEAFOOD",2016-09-18,24.493
"7786","SEAFOOD",2016-05-18,24.283
"7787","SEAFOOD",2017-05-14,6.482
"7788","SEAFOOD",2017-01-26,71.104004
"7789","SEAFOOD",2016-07-22,6.058
"7790","SEAFOOD",2015-11-07,13.172
"7791","SEAFOOD",2015-12-07,18.432
"7792","SEAFOOD",2015-12-14,25.674
"7793","SEAFOOD",2017-07-18,17.011
"7794","SEAFOOD",2016-07-11,13.998
"7795","SEAFOOD",2015-12-04,22.225
"7796","SEAFOOD",2017-07-02,50.265
"7797","SEAFOOD",2017-01-14,25.709
"7798","SEAFOOD",2017-02-12,28.091
"7799","SEAFOOD",2016-02-25,119.256
"7800","SEAFOOD",2016-01-08,12
"7801","SEAFOOD",2017-03-06,19
"7802","SEAFOOD",2016-07-27,3
"7803","SEAFOOD",2016-02-08,9.076
"7804","SEAFOOD",2017-02-14,0
"7805","SEAFOOD",2015-11-18,20.681
"7806","SEAFOOD",2016-03-18,23.986
"7807","SEAFOOD",2015-12-02,20.194
"7808","SEAFOOD",2016-02-18,160.135
"7809","SEAFOOD",2016-05-12,43.372
"7810","SEAFOOD",2016-02-05,76.412
"7811","SEAFOOD",2017-06-22,43.257
"7812","SEAFOOD",2015-12-29,46.239998
"7813","SEAFOOD",2016-02-23,6
"7814","SEAFOOD",2016-03-13,56.358
"7815","SEAFOOD",2017-07-18,49.887
"7816","SEAFOOD",2017-05-10,75.225
"7817","SEAFOOD",2016-06-21,34.426
"7818","SEAFOOD",2017-07-04,16.76
"7819","SEAFOOD",2016-11-28,35.167
"7820","SEAFOOD",2017-02-08,7
"7821","SEAFOOD",2017-07-24,1
"7822","SEAFOOD",2015-10-22,78.353
"7823","SEAFOOD",2017-04-20,52.099
"7824","SEAFOOD",2017-01-24,18.515
"7825","SEAFOOD",2015-10-08,57.392998
"7826","SEAFOOD",2016-11-09,38.431
"7827","SEAFOOD",2017-04-24,16.678
"7828","SEAFOOD",2016-12-28,21.979
"7829","SEAFOOD",2016-03-07,3
"7830","SEAFOOD",2015-10-21,3
"7831","SEAFOOD",2015-10-06,56.626
"7832","SEAFOOD",2017-03-09,86.257996
"7833","SEAFOOD",2016-03-02,3
"7834","SEAFOOD",2016-11-11,44.855
"7835","SEAFOOD",2016-03-15,12.68
"7836","SEAFOOD",2016-02-06,41.594
"7837","SEAFOOD",2016-10-12,10
"7838","SEAFOOD",2017-05-30,31.711
"7839","SEAFOOD",2016-09-05,25.245
"7840","SEAFOOD",2017-03-29,9.512
"7841","SEAFOOD",2015-09-30,45.249
"7842","SEAFOOD",2017-02-26,1
"7843","SEAFOOD",2017-01-30,25.232
"7844","SEAFOOD",2016-09-16,58.072998
"7845","SEAFOOD",2016-05-19,163.851
"7846","SEAFOOD",2016-03-16,16.399
"7847","SEAFOOD",2016-01-04,27.521
"7848","SEAFOOD",2016-04-27,20.002
"7849","SEAFOOD",2016-05-27,56.493
"7850","SEAFOOD",2015-11-04,58.322
"7851","SEAFOOD",2016-07-10,54.63
"7852","SEAFOOD",2017-06-16,1
"7853","SEAFOOD",2017-06-22,41.388
"7854","SEAFOOD",2016-03-13,10.366
"7855","SEAFOOD",2016-04-28,155.436
"7856","SEAFOOD",2016-10-28,63.105
"7857","SEAFOOD",2016-02-04,22.77
"7858","SEAFOOD",2017-02-11,57.639
"7859","SEAFOOD",2016-09-11,5
"7860","SEAFOOD",2017-06-04,21.634
"7861","SEAFOOD",2017-08-13,11.694
"7862","SEAFOOD",2016-02-08,110.798996
"7863","SEAFOOD",2016-10-01,47.096
"7864","SEAFOOD",2016-11-12,139.748
"7865","SEAFOOD",2016-05-10,23.810999
"7866","SEAFOOD",2017-05-24,2.994
"7867","SEAFOOD",2016-08-14,7
"7868","SEAFOOD",2016-01-19,6.7869997
"7869","SEAFOOD",2016-07-19,74.075
"7870","SEAFOOD",2015-09-16,106.986
"7871","SEAFOOD",2017-07-01,1
"7872","SEAFOOD",2015-10-18,89.333
"7873","SEAFOOD",2017-07-19,13.543
"7874","SEAFOOD",2017-05-11,45.756
"7875","SEAFOOD",2016-12-08,36.624
"7876","SEAFOOD",2017-02-17,129.697
"7877","SEAFOOD",2016-10-03,0
"7878","SEAFOOD",2016-01-09,64.304
"7879","SEAFOOD",2016-08-05,11
"7880","SEAFOOD",2017-02-20,37.082
"7881","SEAFOOD",2016-03-01,46.003
"7882","SEAFOOD",2015-11-17,59.545
"7883","SEAFOOD",2015-11-24,37.216
"7884","SEAFOOD",2016-12-06,38.8
"7885","SEAFOOD",2017-06-28,0
"7886","SEAFOOD",2016-08-15,48.445
"7887","SEAFOOD",2016-10-25,103.729996
"7888","SEAFOOD",2017-03-21,61.339
"7889","SEAFOOD",2016-06-27,15.836
"7890","SEAFOOD",2016-06-30,170.343
"7891","SEAFOOD",2017-07-15,7.023
"7892","SEAFOOD",2015-10-15,47.387
"7893","SEAFOOD",2016-07-07,33.711
"7894","SEAFOOD",2015-10-10,44.581
"7895","SEAFOOD",2016-02-25,83.782
"7896","SEAFOOD",2017-07-14,40.98
"7897","SEAFOOD",2016-09-13,46.809
"7898","SEAFOOD",2016-05-21,117.135
"7899","SEAFOOD",2016-04-30,171.206
"7900","SEAFOOD",2015-11-12,14.38
"7901","SEAFOOD",2016-09-10,49.265
"7902","SEAFOOD",2016-12-26,72.45
"7903","SEAFOOD",2016-03-17,69.21
"7904","SEAFOOD",2017-01-17,42.805
"7905","SEAFOOD",2015-11-08,100.334
"7906","SEAFOOD",2017-04-29,11.926
"7907","SEAFOOD",2016-07-27,9.002
"7908","SEAFOOD",2017-08-04,5.852
"7909","SEAFOOD",2016-01-08,43.447
"7910","SEAFOOD",2017-01-25,18.166
"7911","SEAFOOD",2016-04-27,23.353
"7912","SEAFOOD",2017-08-06,23.633
"7913","SEAFOOD",2016-06-19,0
"7914","SEAFOOD",2016-10-29,53.485
"7915","SEAFOOD",2017-05-06,63.953
"7916","SEAFOOD",2017-02-21,34.767002
"7917","SEAFOOD",2017-03-26,2
"7918","SEAFOOD",2016-05-06,33.267998
"7919","SEAFOOD",2016-07-19,2
"7920","SEAFOOD",2017-01-26,0
"7921","SEAFOOD",2015-12-08,76.356
"7922","SEAFOOD",2016-02-14,5.176
"7923","SEAFOOD",2017-05-24,1
"7924","SEAFOOD",2017-03-27,50.262
"7925","SEAFOOD",2016-08-29,65.406
"7926","SEAFOOD",2017-06-22,30.375
"7927","SEAFOOD",2017-02-22,9.768
"7928","SEAFOOD",2017-06-14,1
"7929","SEAFOOD",2016-11-22,21.588
"7930","SEAFOOD",2016-02-19,45.971
"7931","SEAFOOD",2016-11-18,41.117
"7932","SEAFOOD",2016-07-06,21.591
"7933","SEAFOOD",2017-07-30,25.119
"7934","SEAFOOD",2016-05-04,41.926003
"7935","SEAFOOD",2016-03-07,9.225
"7936","SEAFOOD",2016-08-23,93.224
"7937","SEAFOOD",2017-03-19,68.076
"7938","SEAFOOD",2015-11-25,2
"7939","SEAFOOD",2015-10-11,11.958
"7940","SEAFOOD",2017-08-08,1
"7941","SEAFOOD",2017-03-19,35.825
"7942","SEAFOOD",2015-09-24,110.205
"7943","SEAFOOD",2016-05-27,22.982
"7944","SEAFOOD",2017-07-17,10.940001
"7945","SEAFOOD",2017-07-01,49.377
"7946","SEAFOOD",2017-06-24,40.113
"7947","SEAFOOD",2016-06-06,8.676001
"7948","SEAFOOD",2016-11-17,9.23
"7949","SEAFOOD",2016-03-20,60.442
"7950","SEAFOOD",2016-01-17,67.353
"7951","SEAFOOD",2016-04-02,65.157
"7952","SEAFOOD",2016-05-17,5.756
"7953","SEAFOOD",2017-07-14,9.128
"7954","SEAFOOD",2016-12-11,16.735
"7955","SEAFOOD",2015-12-09,25.68
"7956","SEAFOOD",2017-01-28,65.706
"7957","SEAFOOD",2017-05-25,42.388
"7958","SEAFOOD",2016-01-31,6
"7959","SEAFOOD",2015-10-07,8.644
"7960","SEAFOOD",2017-02-07,35.64
"7961","SEAFOOD",2017-04-07,31.465
"7962","SEAFOOD",2017-03-27,96.339005
"7963","SEAFOOD",2016-12-08,76.787
"7964","SEAFOOD",2016-08-02,97.837
"7965","SEAFOOD",2016-05-03,31.379
"7966","SEAFOOD",2016-02-09,38.121002
"7967","SEAFOOD",2016-09-01,80.261
"7968","SEAFOOD",2016-03-01,63.563
"7969","SEAFOOD",2017-02-11,19.435
"7970","SEAFOOD",2015-10-30,6
"7971","SEAFOOD",2017-02-18,55.65
"7972","SEAFOOD",2015-11-12,119.647
"7973","SEAFOOD",2017-06-18,31.835
"7974","SEAFOOD",2016-09-18,50.769
"7975","SEAFOOD",2016-07-08,25.719
"7976","SEAFOOD",2016-08-24,20.16
"7977","SEAFOOD",2016-11-06,34.843
"7978","SEAFOOD",2017-01-16,39.323
"7979","SEAFOOD",2015-10-08,23.341
"7980","SEAFOOD",2016-09-30,62.947998
"7981","SEAFOOD",2017-01-19,26.973
"7982","SEAFOOD",2017-02-15,17
"7983","SEAFOOD",2015-12-22,36.66
"7984","SEAFOOD",2016-05-17,33.264
"7985","SEAFOOD",2015-11-07,7
"7986","SEAFOOD",2016-02-18,10.943
"7987","SEAFOOD",2016-02-16,115.898
"7988","SEAFOOD",2017-07-27,31.489
"7989","SEAFOOD",2016-05-18,22.546
"7990","SEAFOOD",2015-10-12,58.744
"7991","SEAFOOD",2016-05-06,15.451
"7992","SEAFOOD",2016-02-24,71.831
"7993","SEAFOOD",2017-08-03,114.206
"7994","SEAFOOD",2016-05-09,21.514
"7995","SEAFOOD",2016-07-23,52.801
"7996","SEAFOOD",2015-12-11,34.514
"7997","SEAFOOD",2015-11-28,1
"7998","SEAFOOD",2017-03-23,61.609
"7999","SEAFOOD",2016-03-06,21.473999
"8000","SEAFOOD",2016-02-07,30.1
"8001","SEAFOOD",2017-01-14,70.708
"8002","SEAFOOD",2015-12-28,26.267
"8003","SEAFOOD",2016-06-27,67.548
"8004","SEAFOOD",2017-05-10,31.956
"8005","SEAFOOD",2017-03-05,6.702
"8006","SEAFOOD",2016-12-16,35.495
"8007","SEAFOOD",2016-09-16,50.12
"8008","SEAFOOD",2016-09-06,58.105
"8009","SEAFOOD",2016-05-08,5
"8010","SEAFOOD",2016-11-29,4
"8011","SEAFOOD",2016-01-06,18.156
"8012","SEAFOOD",2016-05-04,29.657
"8013","SEAFOOD",2016-08-27,74.277
"8014","SEAFOOD",2016-04-29,41.896
"8015","SEAFOOD",2015-10-06,25.819
"8016","SEAFOOD",2017-07-24,22.149
"8017","SEAFOOD",2016-03-26,73.522
"8018","SEAFOOD",2017-03-10,52.593
"8019","SEAFOOD",2017-01-06,51.238
"8020","SEAFOOD",2016-09-29,70.623
"8021","SEAFOOD",2016-02-11,22.194
"8022","SEAFOOD",2017-03-06,40.59
"8023","SEAFOOD",2016-03-06,27.342001
"8024","SEAFOOD",2016-06-12,24.976
"8025","SEAFOOD",2016-05-11,22.473
"8026","SEAFOOD",2016-06-26,29.864
"8027","SEAFOOD",2017-01-15,28.728
"8028","SEAFOOD",2015-11-10,3
"8029","SEAFOOD",2016-12-05,32.026
"8030","SEAFOOD",2015-10-16,41.043
"8031","SEAFOOD",2015-12-02,79.6
"8032","SEAFOOD",2017-06-13,20.021
"8033","SEAFOOD",2015-10-29,10.506
"8034","SEAFOOD",2017-07-15,49.587
"8035","SEAFOOD",2016-02-13,48.59
"8036","SEAFOOD",2017-05-26,52.597
"8037","SEAFOOD",2016-07-28,39.715
"8038","SEAFOOD",2016-08-12,49.052002
"8039","SEAFOOD",2016-10-07,59.1
"8040","SEAFOOD",2017-03-10,45.863
"8041","SEAFOOD",2017-04-10,28.234001
"8042","SEAFOOD",2015-12-30,29.547
"8043","SEAFOOD",2017-03-14,72.323
"8044","SEAFOOD",2016-05-12,42.294
"8045","SEAFOOD",2015-09-28,2
"8046","SEAFOOD",2017-01-04,93.251
"8047","SEAFOOD",2016-11-10,126.677
"8048","SEAFOOD",2017-01-23,1
"8049","SEAFOOD",2016-05-31,61.432
"8050","SEAFOOD",2016-09-02,65.391
"8051","SEAFOOD",2017-07-23,37.463
"8052","SEAFOOD",2017-01-03,70.833
"8053","SEAFOOD",2016-12-28,16.959
"8054","SEAFOOD",2016-01-27,6.801
"8055","SEAFOOD",2017-01-11,39.201
"8056","SEAFOOD",2017-02-22,48.062
"8057","SEAFOOD",2016-10-09,54.981
"8058","SEAFOOD",2017-08-06,36.592
"8059","SEAFOOD",2015-11-23,22.214
"8060","SEAFOOD",2015-12-02,38.468
"8061","SEAFOOD",2015-10-26,36.41
"8062","SEAFOOD",2016-12-15,47.019
"8063","SEAFOOD",2016-09-17,48.775
"8064","SEAFOOD",2016-11-28,19.791
"8065","SEAFOOD",2017-02-22,15.361
"8066","SEAFOOD",2015-10-09,15.929
"8067","SEAFOOD",2017-05-02,43.631
"8068","SEAFOOD",2015-10-13,24.525
"8069","SEAFOOD",2016-03-29,44.562
"8070","SEAFOOD",2016-02-13,54.327
"8071","SEAFOOD",2017-04-26,15.242001
"8072","SEAFOOD",2016-04-04,22.566
"8073","SEAFOOD",2017-06-05,6.083
"8074","SEAFOOD",2017-03-17,46.362
"8075","SEAFOOD",2016-09-27,5.2060003
"8076","SEAFOOD",2016-09-16,21.02
"8077","SEAFOOD",2017-04-05,54.728
"8078","SEAFOOD",2015-11-03,9.431
"8079","SEAFOOD",2017-06-17,2
"8080","SEAFOOD",2015-10-12,33.159
"8081","SEAFOOD",2016-02-27,70.3
"8082","SEAFOOD",2016-09-07,5
"8083","SEAFOOD",2017-01-29,11
"8084","SEAFOOD",2016-06-11,72.457
"8085","SEAFOOD",2017-01-25,30.557
"8086","SEAFOOD",2016-09-16,40.02
"8087","SEAFOOD",2015-12-20,11.948999
"8088","SEAFOOD",2016-04-23,55.704
"8089","SEAFOOD",2017-07-29,47.982998
"8090","SEAFOOD",2017-01-29,85.357
"8091","SEAFOOD",2017-02-16,17.334
"8092","SEAFOOD",2017-02-04,37.347
"8093","SEAFOOD",2016-09-08,142.753
"8094","SEAFOOD",2017-02-16,43.53
"8095","SEAFOOD",2017-02-28,43.295
"8096","SEAFOOD",2016-02-24,9.922
"8097","SEAFOOD",2017-06-09,1
"8098","SEAFOOD",2017-07-26,32.5
"8099","SEAFOOD",2016-07-29,77.206
"8100","SEAFOOD",2016-09-04,51.914
"8101","SEAFOOD",2016-07-01,28.574
"8102","SEAFOOD",2017-01-19,47.242
"8103","SEAFOOD",2016-05-28,61.637
"8104","SEAFOOD",2017-02-20,16.395
"8105","SEAFOOD",2016-12-30,17.673
"8106","SEAFOOD",2015-12-23,14.776
"8107","SEAFOOD",2016-11-20,12.666
"8108","SEAFOOD",2016-10-11,63.696
"8109","SEAFOOD",2016-03-07,55.582
"8110","SEAFOOD",2016-01-12,64.063
"8111","SEAFOOD",2016-02-10,3
"8112","SEAFOOD",2016-09-01,117.76
"8113","SEAFOOD",2016-04-24,37.604
"8114","SEAFOOD",2016-02-17,10.496
"8115","SEAFOOD",2016-07-25,16.286
"8116","SEAFOOD",2017-07-30,45.746
"8117","SEAFOOD",2016-05-26,40.774
"8118","SEAFOOD",2016-10-10,35.729
"8119","SEAFOOD",2016-02-15,4
"8120","SEAFOOD",2017-04-18,103.114
"8121","SEAFOOD",2016-03-16,18.73
"8122","SEAFOOD",2017-07-23,22.522
"8123","SEAFOOD",2017-07-29,1
"8124","SEAFOOD",2016-05-01,13.662
"8125","SEAFOOD",2016-06-28,24.234
"8126","SEAFOOD",2017-07-15,36.944
"8127","SEAFOOD",2016-08-01,49.871
"8128","SEAFOOD",2017-07-05,55.981
"8129","SEAFOOD",2016-07-11,53.841
"8130","SEAFOOD",2016-07-19,8.353001
"8131","SEAFOOD",2016-06-14,13.938
"8132","SEAFOOD",2017-08-08,35.36
"8133","SEAFOOD",2016-03-09,10.3880005
"8134","SEAFOOD",2017-06-18,0
"8135","SEAFOOD",2015-10-14,38.251
"8136","SEAFOOD",2016-10-13,54.377
"8137","SEAFOOD",2017-04-13,26.15
"8138","SEAFOOD",2016-02-28,82.505005
"8139","SEAFOOD",2016-08-01,41.794
"8140","SEAFOOD",2017-01-21,1
"8141","SEAFOOD",2015-09-30,35.363
"8142","SEAFOOD",2017-01-14,0
"8143","SEAFOOD",2016-03-25,42.466
"8144","SEAFOOD",2016-06-13,9.2
"8145","SEAFOOD",2017-06-09,17.852
"8146","SEAFOOD",2016-02-16,29.376
"8147","SEAFOOD",2016-04-08,5
"8148","SEAFOOD",2016-09-05,14.11
"8149","SEAFOOD",2017-06-16,24.556
"8150","SEAFOOD",2016-08-28,13.874001
"8151","SEAFOOD",2015-12-19,34.591
"8152","SEAFOOD",2016-09-26,13
"8153","SEAFOOD",2016-02-02,68.137
"8154","SEAFOOD",2016-10-15,33
"8155","SEAFOOD",2016-06-15,21.562
"8156","SEAFOOD",2016-04-15,8.294
"8157","SEAFOOD",2016-12-22,14
"8158","SEAFOOD",2017-05-22,48.952
"8159","SEAFOOD",2016-06-06,51.844
"8160","SEAFOOD",2016-06-22,88.619
"8161","SEAFOOD",2016-09-20,62.19
"8162","SEAFOOD",2017-03-02,92.735
"8163","SEAFOOD",2016-05-12,74.228
"8164","SEAFOOD",2015-12-17,15.566
"8165","SEAFOOD",2015-12-30,21.428
"8166","SEAFOOD",2016-03-25,40.028
"8167","SEAFOOD",2016-11-30,33.264
"8168","SEAFOOD",2016-06-16,165.802
"8169","SEAFOOD",2016-03-16,5
"8170","SEAFOOD",2015-10-15,73.577
"8171","SEAFOOD",2016-11-04,6
"8172","SEAFOOD",2016-05-31,101.368004
"8173","SEAFOOD",2016-04-26,23.373001
"8174","SEAFOOD",2017-07-08,2
"8175","SEAFOOD",2017-03-17,55.903
"8176","SEAFOOD",2015-10-11,15.904
"8177","SEAFOOD",2017-03-05,17.074
"8178","SEAFOOD",2016-09-17,50.037003
"8179","SEAFOOD",2017-06-06,11.73
"8180","SEAFOOD",2017-01-02,53.492
"8181","SEAFOOD",2016-08-07,10.554
"8182","SEAFOOD",2015-09-26,3
"8183","SEAFOOD",2015-09-22,103.71
"8184","SEAFOOD",2016-01-25,74.565
"8185","SEAFOOD",2017-04-23,14.49
"8186","SEAFOOD",2016-09-16,4.716
"8187","SEAFOOD",2016-03-28,15.231
"8188","SEAFOOD",2016-07-18,26.71
"8189","SEAFOOD",2017-04-01,56.322998
"8190","SEAFOOD",2016-02-18,97.302
"8191","SEAFOOD",2015-12-16,26.901001
"8192","SEAFOOD",2016-07-15,21.315
"8193","SEAFOOD",2017-06-05,60.306
"8194","SEAFOOD",2015-11-27,12.536
"8195","SEAFOOD",2015-10-31,32.795
"8196","SEAFOOD",2016-05-28,14.312
"8197","SEAFOOD",2015-12-21,7.055
"8198","SEAFOOD",2017-06-10,48.726
"8199","SEAFOOD",2017-05-12,16.265
"8200","SEAFOOD",2016-12-22,11.438
"8201","SEAFOOD",2016-09-11,103.207
"8202","SEAFOOD",2016-04-14,38.475
"8203","SEAFOOD",2017-07-21,31.425
"8204","SEAFOOD",2017-01-21,45.105
"8205","SEAFOOD",2017-02-04,41.515
"8206","SEAFOOD",2017-02-20,0
"8207","SEAFOOD",2017-01-13,24.3
"8208","SEAFOOD",2015-10-08,66.592
"8209","SEAFOOD",2016-05-17,28.815
"8210","SEAFOOD",2017-04-05,24.866
"8211","SEAFOOD",2017-04-24,25.532
"8212","SEAFOOD",2016-07-08,72.857
"8213","SEAFOOD",2016-02-17,29.306
"8214","SEAFOOD",2017-08-04,49.217
"8215","SEAFOOD",2016-08-28,8.911
"8216","SEAFOOD",2017-01-18,13
"8217","SEAFOOD",2016-11-01,34.749
"8218","SEAFOOD",2017-08-08,48.765
"8219","SEAFOOD",2015-12-17,37.129
"8220","SEAFOOD",2016-08-25,1
"8221","SEAFOOD",2016-10-24,34.556
"8222","SEAFOOD",2017-04-04,42.483
"8223","SEAFOOD",2017-06-17,48.382
"8224","SEAFOOD",2016-09-19,39.926
"8225","SEAFOOD",2015-12-28,83.718
"8226","SEAFOOD",2016-12-13,49.765
"8227","SEAFOOD",2016-10-28,26.977001
"8228","SEAFOOD",2016-06-11,88.048
"8229","SEAFOOD",2016-11-13,33.642998
"8230","SEAFOOD",2016-09-15,105.424995
"8231","SEAFOOD",2016-07-28,4
"8232","SEAFOOD",2017-01-21,40.064
"8233","SEAFOOD",2017-05-04,49.440998
"8234","SEAFOOD",2016-04-16,144.499
"8235","SEAFOOD",2016-11-19,35.926
"8236","SEAFOOD",2016-03-14,39.433
"8237","SEAFOOD",2017-02-08,33.985
"8238","SEAFOOD",2016-09-29,8
"8239","SEAFOOD",2016-01-07,28.57
"8240","SEAFOOD",2016-09-19,25.748
"8241","SEAFOOD",2016-06-20,98.692
"8242","SEAFOOD",2017-06-10,42.465
"8243","SEAFOOD",2017-01-02,45.206
"8244","SEAFOOD",2017-03-04,45.724
"8245","SEAFOOD",2017-01-27,66.783
"8246","SEAFOOD",2016-10-17,34.423
"8247","SEAFOOD",2017-02-25,15
"8248","SEAFOOD",2016-01-24,9.453
"8249","SEAFOOD",2017-02-19,32.211998
"8250","SEAFOOD",2016-10-05,1
"8251","SEAFOOD",2017-04-25,53.408
"8252","SEAFOOD",2015-11-22,26.361
"8253","SEAFOOD",2015-10-24,44.906
"8254","SEAFOOD",2017-08-07,28.035
"8255","SEAFOOD",2016-02-21,47.364998
"8256","SEAFOOD",2017-01-21,12.899
"8257","SEAFOOD",2015-10-08,39.979
"8258","SEAFOOD",2016-08-17,11.556
"8259","SEAFOOD",2016-10-29,50.661
"8260","SEAFOOD",2016-12-23,15.585
"8261","SEAFOOD",2016-09-05,71.001
"8262","SEAFOOD",2016-10-29,1
"8263","SEAFOOD",2016-06-14,9.705
"8264","SEAFOOD",2016-12-16,4
"8265","SEAFOOD",2017-07-07,26.159
"8266","SEAFOOD",2015-12-15,16.597
"8267","SEAFOOD",2017-03-16,28.73
"8268","SEAFOOD",2015-09-19,49.819
"8269","SEAFOOD",2016-02-21,4
"8270","SEAFOOD",2016-08-16,1
"8271","SEAFOOD",2015-10-06,38.336
"8272","SEAFOOD",2016-04-08,12.788
"8273","SEAFOOD",2016-02-07,33.484
"8274","SEAFOOD",2017-03-11,56.014
"8275","SEAFOOD",2016-01-23,35.884
"8276","SEAFOOD",2017-01-23,10.629
"8277","SEAFOOD",2016-04-30,95.851
"8278","SEAFOOD",2016-08-22,63.154
"8279","SEAFOOD",2016-03-25,34.878002
"8280","SEAFOOD",2017-03-05,36.85
"8281","SEAFOOD",2017-03-01,34.726997
"8282","SEAFOOD",2016-08-16,63.427
"8283","SEAFOOD",2016-07-08,9.348
"8284","SEAFOOD",2015-11-21,47.472
"8285","SEAFOOD",2016-07-28,60.751
"8286","SEAFOOD",2016-10-04,117.472
"8287","SEAFOOD",2016-11-16,64.951
"8288","SEAFOOD",2016-08-29,21.67
"8289","SEAFOOD",2016-06-12,3
"8290","SEAFOOD",2017-02-18,33.966
"8291","SEAFOOD",2016-10-04,4.582
"8292","SEAFOOD",2016-03-04,22.989
"8293","SEAFOOD",2015-12-17,135.399
"8294","SEAFOOD",2016-01-12,0
"8295","SEAFOOD",2016-06-08,11.653
"8296","SEAFOOD",2016-05-30,44.097
"8297","SEAFOOD",2017-06-17,27.063
"8298","SEAFOOD",2015-10-10,8
"8299","SEAFOOD",2016-12-28,17.972
"8300","SEAFOOD",2015-09-25,52.045
"8301","SEAFOOD",2016-04-06,27.388
"8302","SEAFOOD",2017-06-19,32.975
"8303","SEAFOOD",2017-04-21,39.727
"8304","SEAFOOD",2017-02-20,18
"8305","SEAFOOD",2016-12-28,34.941
"8306","SEAFOOD",2015-09-18,155.235
"8307","SEAFOOD",2017-07-07,27.2
"8308","SEAFOOD",2016-05-08,13.11
"8309","SEAFOOD",2016-08-13,97.911
"8310","SEAFOOD",2016-03-08,0
"8311","SEAFOOD",2016-06-17,11.391
"8312","SEAFOOD",2016-06-14,2
"8313","SEAFOOD",2016-09-07,23.341
"8314","SEAFOOD",2015-11-10,10.283
"8315","SEAFOOD",2016-02-23,56.017998
"8316","SEAFOOD",2017-07-19,26.03
"8317","SEAFOOD",2016-11-28,29.535
"8318","SEAFOOD",2017-05-09,52.821
